"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","metal ion transport","GO:0030001","false","6.156100636355837e-44","43.21069428918871","877","190","49","63187","O94759,P41595,P30542,Q9UGM1,Q13698,P41180,P23975,P30531,Q9H2X9,Q9GZZ6,P17787,O75762,Q99624,Q13936,Q9UQD0,P55011,P43681,P48048,P29274,P55017,P51681,Q01118,Q99250,P22888,Q6W5P4,O15528,Q9NP58,Q9Y345,P24530,Q9Y5Y9,P16615,Q9UI33,P35372,P61073,Q9UHW9,Q9H0U3,O14842,Q14524,P98161,Q9NY46,Q06432,O14983,Q9UP95,P13866,P25116,Q15858,O00180,P49682,Q14643"
"GO:BP","inorganic ion transmembrane transport","GO:0098660","false","2.1552588461270316e-43","42.66650056369637","900","190","49","63187","A8MPY1,O94759,P28476,P24046,P41595,Q9UGM1,Q13698,P41180,P23975,P30531,Q9H2X9,Q9GZZ6,O75762,Q13936,Q9UQD0,P55011,P48048,O60931,Q8WXA8,P55017,P51681,Q01118,Q99250,P22888,O95264,Q6W5P4,Q9NP58,Q5XXA6,Q9Y345,P24530,Q9Y5Y9,P16615,Q9UI33,P35372,Q9UHW9,Q9H0U3,Q14524,P98161,Q9NY46,Q06432,O14983,Q9UP95,P13866,P25116,Q15858,O00180,P49682,A5X5Y0,Q14643"
"GO:BP","regulation of signaling","GO:0023051","false","2.386121117079502e-43","42.62230751576027","3437","190","77","63187","P49286,Q15825,P43119,Q05901,Q9H244,Q13003,O43613,P47901,P08100,P24046,P41595,Q99835,P30542,Q8TDS4,P32297,O00222,O00254,Q14832,O15118,P29275,P41180,P50052,P30531,Q9ULK0,P30532,P30411,P32238,Q5NUL3,P30559,Q14831,P48058,Q9GZZ6,P42262,Q9UBS5,P42263,P17787,P25103,P30556,Q14833,P21452,O95477,Q15822,P55011,P30926,Q13002,P42261,P41594,O60931,P29274,Q13255,Q9H3N8,P22888,Q9Y5Y4,O43424,Q6W5P4,Q16478,P0DMS8,O15528,Q5XXA6,P41146,Q16678,P16615,Q9UPY5,P35372,Q02643,P61073,Q15761,O14842,P30988,Q14416,P35346,P25116,O60353,P25106,P55085,Q14330,Q14643"
"GO:BP","chemical homeostasis","GO:0048878","false","2.884414797732399e-43","42.539942285071646","1031","190","51","63187","P49286,O43613,O94759,O43614,P41595,P30542,Q13698,O15118,P41180,Q9HCS2,Q9H2X9,P41231,O75762,P30556,Q99624,O95477,P47871,Q13936,P55011,Q13002,P42261,P41594,O60931,Q7L1W4,Q13255,P55017,P51681,Q01118,P22888,P15538,P35610,Q6W5P4,O15528,Q9NP58,Q5XXA6,Q9BXA5,P24530,P16615,Q9UPY5,Q9UHW9,Q03431,O14842,Q99808,P24557,Q14416,O14983,Q9UP95,P37288,P25116,P49682,Q14643"
"GO:BP","secretion by cell","GO:0032940","false","2.633830180047396e-42","41.57941223022689","827","190","47","63187","P49286,Q15825,P30542,Q8TDS4,P32297,O00254,P29275,P41180,P32238,Q5NUL3,P30559,Q14831,Q9UBS5,P17787,P25103,P30556,Q99624,Q14833,P21452,O95477,P47871,P55011,P43681,P30926,P29274,P43220,P25105,Q16478,P0DMS8,Q5XXA6,P30968,Q9BXA5,P24530,P16615,Q9UI33,P35372,Q02643,Q15761,O14842,P36021,Q14416,P35346,Q9Y5N1,P37288,P25116,P55085,Q14643"
"GO:BP","export from cell","GO:0140352","false","9.76035706090844e-41","40.01053429434706","894","190","47","63187","P49286,Q15825,P30542,Q8TDS4,P32297,O00254,P29275,P41180,P32238,Q5NUL3,P30559,Q14831,Q9UBS5,P17787,P25103,P30556,Q99624,Q14833,P21452,O95477,P47871,P55011,P43681,P30926,P29274,P43220,P25105,Q16478,P0DMS8,Q5XXA6,P30968,Q9BXA5,P24530,P16615,Q9UI33,P35372,Q02643,Q15761,O14842,P36021,Q14416,P35346,Q9Y5N1,P37288,P25116,P55085,Q14643"
"GO:BP","regulation of localization","GO:0032879","false","3.1022859995502475e-40","39.50831816709593","2018","190","61","63187","P49286,Q15825,Q9H244,O94759,P47901,P41595,Q99835,P30542,Q8TDS4,P32297,Q13698,O00254,P29275,P41180,P30531,P32238,Q5NUL3,P30559,Q14831,Q9UBS5,P41231,P17787,P25103,O75762,P30556,Q99624,P21452,O95477,Q13936,P55011,P43681,P30926,P48048,P41594,P29274,P51681,P22888,Q6W5P4,P25105,Q16478,P0DMS8,Q5XXA6,Q9Y5Y9,P16615,Q9UPY5,P35372,Q02643,P61073,Q15761,O14842,Q14524,Q06432,Q14416,O14983,P35346,Q9Y5N1,P37288,P25116,P55085,P49682,Q14643"
"GO:BP","regulation of transport","GO:0051049","false","6.050832667639305e-40","39.21818485707017","1594","190","56","63187","P49286,Q15825,Q9H244,P47901,Q99835,P30542,Q8TDS4,P32297,O00254,P29275,P41180,P30531,P32238,Q5NUL3,P30559,Q14831,Q9UBS5,P41231,P17787,P25103,P30556,Q99624,P21452,O95477,Q13936,P55011,P43681,P30926,P48048,P41594,P29274,P22888,Q6W5P4,P25105,Q16478,P0DMS8,Q5XXA6,Q9Y5Y9,P16615,Q9UPY5,P35372,Q02643,P61073,Q15761,O14842,Q14524,Q06432,Q14416,O14983,P35346,Q9Y5N1,P37288,P25116,P55085,P49682,Q14643"
"GO:BP","blood circulation","GO:0008015","false","1.434001117234535e-39","38.84345051030797","507","190","39","63187","P49286,P47901,P41595,P30542,P29275,P41180,P50052,Q9HCS2,P25021,P21731,P30411,P30559,P41231,P25103,P30556,P21452,P47871,Q13936,P29274,P15538,P43220,P25105,P0DMS8,Q9BXA5,P24530,P41146,Q9Y5Y9,P16615,P29371,P51589,P61073,Q14524,P25929,P24557,O14983,P37288,P25116,P10253,P55085"
"GO:BP","inorganic cation transmembrane transport","GO:0098662","false","1.5518829353714326e-38","37.80914104238177","808","190","44","63187","O94759,P41595,Q9UGM1,Q13698,P23975,P30531,Q9H2X9,Q9GZZ6,O75762,Q13936,Q9UQD0,P55011,P48048,O60931,Q8WXA8,P55017,P51681,Q01118,Q99250,P22888,O95264,Q6W5P4,Q9NP58,Q9Y345,P24530,Q9Y5Y9,P16615,Q9UI33,P35372,Q9UHW9,Q9H0U3,Q14524,P98161,Q9NY46,Q06432,O14983,Q9UP95,P13866,P25116,Q15858,O00180,P49682,A5X5Y0,Q14643"
"GO:BP","signal release","GO:0023061","false","1.5543479732017096e-38","37.80845174877572","492","190","38","63187","P49286,Q15825,P30542,Q8TDS4,P32297,O00254,P41180,P32238,Q5NUL3,P30559,Q9UBS5,P17787,P25103,P30556,Q14833,P21452,O95477,P43681,P30926,P29274,P43220,Q16478,P0DMS8,Q5XXA6,P30968,Q9BXA5,P24530,P16615,P35372,Q02643,O14842,P36021,Q14416,P35346,Q9Y5N1,P25116,P55085,Q14643"
"GO:BP","phospholipase C-activating G protein-coupled receptor signaling pathway","GO:0007200","false","2.9416545071853005e-38","37.53140833583484","115","190","26","63187","Q9H244,O43614,P41595,O00254,P41180,P32238,Q5NUL3,P41231,O95665,P25103,P21462,P30556,P41594,Q13255,P22888,P25105,Q5XXA6,P24530,P41146,P35372,Q03431,O14842,P25116,P55085,Q14330,Q14643"
"GO:BP","regulation of secretion","GO:0051046","false","1.223922348483998e-37","36.91224613504559","619","190","40","63187","P49286,Q15825,P47901,P30542,Q8TDS4,P32297,O00254,P29275,P41180,P30531,P32238,Q5NUL3,P30559,Q14831,Q9UBS5,P41231,P17787,P25103,P30556,P21452,P55011,P43681,P30926,P29274,Q6W5P4,P25105,P0DMS8,Q5XXA6,P16615,P35372,Q02643,Q15761,O14842,Q14416,P35346,Q9Y5N1,P37288,P25116,P55085,Q14643"
"GO:BP","organic substance transport","GO:0071702","false","1.8315440398493368e-37","36.737182634174644","2358","190","62","63187","P49286,Q15825,P47901,Q99835,P30542,Q8TDS4,P32297,O00254,O15118,P41180,P23975,P30531,P30411,Q5NUL3,P30559,Q14831,Q9UBS5,P17787,P30556,Q99624,P21452,P82251,O95477,Q07837,P55011,P43681,P35503,O60931,Q7L1W4,P29274,Q13255,P22888,P43220,P35610,P0DMS8,Q9NP58,Q5XXA6,Q9Y345,Q9BXA5,P24530,P46721,Q9UPY5,P35372,Q02643,Q15761,Q9UHI5,O14842,P36021,Q99808,P98161,Q14416,P13866,P35346,Q9Y5N1,P37288,P25116,P55085,Q9Y6L6,Q9NPD5,P08912,O94956,Q14643"
"GO:BP","response to nitrogen compound","GO:1901698","false","2.447387501465919e-37","36.611297262186916","1060","190","47","63187","Q9H244,O94759,O95838,Q07001,P30542,P32297,Q13698,O15118,P41180,P50052,P30531,P30559,P41231,P17787,P30556,O95477,P47871,Q15822,P42261,P41594,P29274,Q8WXA8,Q9BQB6,Q9H3N8,P22888,P34995,P15538,O95264,P43220,P25105,P16473,Q5XXA6,P30968,P24530,Q16678,Q9UI33,P35372,P29371,Q02643,P61073,P30988,Q14416,Q9Y5N1,Q9NRD8,A5X5Y0,P08912,Q14643"
"GO:BP","modulation of chemical synaptic transmission","GO:0050804","false","4.229345608397988e-37","36.37372682426731","489","190","37","63187","Q15825,Q05901,Q13003,P24046,P30542,P32297,O00222,Q14832,P29275,P30531,Q9ULK0,P30532,P30559,Q14831,P48058,P42262,Q9UBS5,P42263,P17787,P25103,Q14833,P21452,P55011,P30926,Q13002,P42261,P41594,P29274,Q13255,O43424,Q16478,P0DMS8,P16615,Q9UPY5,Q15761,Q14416,P25116"
"GO:BP","regulation of trans-synaptic signaling","GO:0099177","false","4.563929304035152e-37","36.34066109148985","490","190","37","63187","Q15825,Q05901,Q13003,P24046,P30542,P32297,O00222,Q14832,P29275,P30531,Q9ULK0,P30532,P30559,Q14831,P48058,P42262,Q9UBS5,P42263,P17787,P25103,Q14833,P21452,P55011,P30926,Q13002,P42261,P41594,P29274,Q13255,O43424,Q16478,P0DMS8,P16615,Q9UPY5,Q15761,Q14416,P25116"
"GO:BP","monoatomic cation transmembrane transport","GO:0098655","false","1.1773467318315886e-36","35.92909561740693","830","190","43","63187","Q04844,O94759,P41595,Q9UGM1,Q13698,P23975,P30531,Q9H2X9,Q9GZZ6,O75762,Q13936,Q9UQD0,P55011,P48048,O60931,P55017,P51681,Q01118,Q99250,P22888,Q6W5P4,Q9NP58,Q5XXA6,Q9Y345,P24530,Q9Y5Y9,P16615,Q9UI33,P35372,Q9UHW9,Q9H0U3,Q14524,P98161,Q9NY46,Q06432,O14983,Q9UP95,P13866,P25116,Q15858,O00180,P49682,Q14643"
"GO:BP","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","GO:0007193","false","1.946328974297459e-36","35.71078375212158","79","190","23","63187","Q9H244,Q13003,P30542,O00222,P47898,Q14832,P48039,P41180,Q14831,Q9UBS5,Q14833,O75899,P41594,Q13255,Q9H3N8,Q9Y5Y4,P41146,P35372,P25929,Q14416,Q9Y5N1,P30874,P08912"
"GO:BP","regulation of system process","GO:0044057","false","1.9312013888955359e-35","34.71417243490753","542","190","37","63187","P49286,P47901,P30542,P32297,Q13698,P29275,P41180,P50052,P25021,P21731,P30411,P30559,P25103,P30556,P21452,Q13936,Q15822,P30926,Q13002,Q13255,P43220,Q6W5P4,P25105,P0DMS8,P24530,Q9Y5Y9,P16615,P29371,P51589,Q14524,P24557,Q06432,O14983,P37288,P25116,P10253,P55085"
"GO:BP","response to organic cyclic compound","GO:0014070","false","4.485917924048754e-35","34.348148676686804","905","190","43","63187","Q9H244,O94759,Q99835,P30542,P32745,Q13698,P47898,O15118,P41180,P30531,P21731,P30559,P43088,P41231,P17787,P25103,O75762,O95477,P42261,P29274,Q8WXA8,P55017,P51681,Q9BQB6,P34995,O95264,P25105,O15528,P24530,P41146,Q16678,Q9UPY5,P35372,P29371,Q02643,P61073,P30988,Q14416,P35346,P37288,P30874,Q9NRD8,A5X5Y0"
"GO:BP","excitatory postsynaptic potential","GO:0060079","false","4.950735522188819e-35","34.30533027389513","107","190","24","63187","Q15825,Q04844,Q05901,P11230,Q07001,P30542,P32297,Q9UGM1,P30532,Q9GZZ6,P17787,Q15822,P43681,P30926,Q13002,P07510,P29274,Q8WXA8,O95264,O43424,Q16478,P02708,Q99808,A5X5Y0"
"GO:BP","regulation of multicellular organismal process","GO:0051239","false","6.438718144567273e-35","34.19120058576955","2955","190","65","63187","P49286,P47901,O43614,P41595,Q99835,P30542,Q8TDS4,P32297,Q13698,P29275,P41180,P50052,P25021,P21731,P30411,Q5NUL3,P30559,P41231,P17787,P25103,P30556,P21452,O95477,Q13936,Q15822,P55011,P30926,Q13002,P41594,P29274,Q13255,Q9BQB6,Q9Y5Y4,P43220,O43424,Q6W5P4,P25105,P16473,P0DMS8,O15528,P24530,P41146,Q9Y5Y9,Q16678,P16615,P35372,P29371,P51589,Q02643,P61073,O14842,P30988,Q14524,P25929,P24557,Q06432,O14983,P37288,P25116,P10253,P35408,P55085,Q14330,P49682,O60241"
"GO:BP","muscle contraction","GO:0006936","false","1.1474558352229623e-34","33.940264021161575","342","190","32","63187","Q04844,P11230,P41595,Q07001,P30542,P32297,Q13698,P29275,P21731,P30411,P30559,P17787,P25103,P21452,Q13936,P30926,P07510,Q01118,P25105,P24530,Q9Y5Y9,P02708,P16615,Q9UI33,P29371,P61073,Q14524,Q06432,O14983,P25116,P10253,P30874"
"GO:BP","calcium ion transport","GO:0006816","false","2.758892201708464e-34","33.55926526839279","436","190","34","63187","O94759,P41595,Q9UGM1,Q13698,P41180,Q9GZZ6,P17787,O75762,Q13936,Q9UQD0,P43681,P29274,P51681,Q01118,Q99250,P22888,Q6W5P4,O15528,P24530,Q9Y5Y9,P16615,Q9UI33,P35372,P61073,O14842,Q14524,P98161,Q9NY46,Q06432,O14983,P25116,Q15858,P49682,Q14643"
"GO:BP","chemical synaptic transmission, postsynaptic","GO:0099565","false","3.376579451142251e-34","33.47152302684512","115","190","24","63187","Q15825,Q04844,Q05901,P11230,Q07001,P30542,P32297,Q9UGM1,P30532,Q9GZZ6,P17787,Q15822,P43681,P30926,Q13002,P07510,P29274,Q8WXA8,O95264,O43424,Q16478,P02708,Q99808,A5X5Y0"
"GO:BP","cellular response to organic substance","GO:0071310","false","6.2859820946009135e-34","33.20162686038925","1971","190","55","63187","Q9H244,O43613,O94759,P47901,O43614,O95838,Q99835,P32745,Q13698,O15118,P41180,P50052,P21731,P32238,Q5NUL3,P30559,P43088,P41231,O75762,P30556,O95477,P47871,P55011,P42261,P41594,Q8WXA8,P51681,P22888,P34995,P15538,O95264,P43220,P25105,P16473,O15528,Q5XXA6,P30968,P24530,Q16678,P35372,O00574,Q02643,P61073,Q9UHW9,P25024,Q99808,P35346,P37288,P25106,P30874,P35408,P55085,P49682,Q9NRD8,A5X5Y0"
"GO:BP","cellular homeostasis","GO:0019725","false","6.3165653415553796e-34","33.199519006952194","831","190","41","63187","O43613,O94759,O43614,P41595,P30542,Q13698,P41180,P23975,Q9H2X9,P41231,O75762,Q99624,Q13936,P55011,Q13002,P42261,P41594,Q7L1W4,Q13255,P55017,P51681,Q01118,P22888,Q6W5P4,Q9NP58,Q5XXA6,P02708,P16615,Q9UPY5,Q9UHW9,Q03431,Q99808,P24557,Q14416,O14983,Q9UP95,P37288,P25116,P10253,P49682,Q14643"
"GO:BP","nitrogen compound transport","GO:0071705","false","1.7024683599182854e-33","32.76892095062844","1911","190","54","63187","P49286,Q15825,Q99835,P30542,Q8TDS4,P32297,O00254,P41180,P23975,P30531,Q9H2X9,Q5NUL3,P30559,Q14831,Q9UBS5,P17787,Q99624,P21452,P82251,O95477,Q07837,P55011,P43681,O60931,Q7L1W4,P29274,Q13255,P22888,P43220,P0DMS8,Q9NP58,Q5XXA6,Q9Y345,Q9BXA5,P24530,Q9UPY5,P35372,Q02643,Q9UHW9,Q15761,Q9UHI5,O14842,P36021,Q99808,P98161,Q14416,Q9UP95,P35346,Q9Y5N1,P37288,P25116,P55085,P08912,Q14643"
"GO:BP","regulation of secretion by cell","GO:1903530","false","2.3905446681981994e-33","32.62150313694173","564","190","36","63187","P49286,Q15825,P30542,Q8TDS4,P32297,O00254,P29275,P41180,P32238,Q5NUL3,P30559,Q14831,Q9UBS5,P17787,P25103,P30556,P21452,P55011,P43681,P30926,P29274,P25105,P0DMS8,Q5XXA6,P16615,P35372,Q02643,Q15761,O14842,Q14416,P35346,Q9Y5N1,P37288,P25116,P55085,Q14643"
"GO:BP","vascular process in circulatory system","GO:0003018","false","6.806829288776193e-33","32.16705514110573","271","190","29","63187","P49286,P47901,P41595,P30542,P29275,P41180,P50052,P30531,P25021,P21731,P30411,P30559,P41231,P25103,P30556,Q99624,P21452,P55011,P29274,P24530,Q9UHI5,P36021,Q99808,P24557,P13866,P37288,P25116,P55085,O94956"
"GO:BP","response to stress","GO:0006950","false","7.831409217033717e-33","32.106160082116524","3855","190","70","63187","P43119,Q9H244,O94759,Q99835,P30542,P32745,O00254,P29275,P41180,P23975,P50052,P38435,Q9H2X9,P21731,P30411,Q5NUL3,P30559,P43088,P17787,P25103,P21462,O75762,P30556,Q99624,O95477,P47871,P55011,P43681,Q13002,Q7L1W4,P29274,P51681,Q9BQB6,Q9H3N8,Q99250,P34995,P43220,P25105,Q86W24,P0DMS8,O15528,Q9NP58,Q5XXA6,Q8N0U8,Q9BXA5,P24530,Q16678,P16615,Q9UPY5,Q9UI33,P35372,O00574,P61073,Q9UHW9,Q15761,Q99808,P98161,Q9NY46,O14983,P37288,P25116,O60353,P25106,Q15858,P30874,P35408,P55085,P49682,Q9NRD8,Q14643"
"GO:BP","cellular response to oxygen-containing compound","GO:1901701","false","9.562589362685664e-33","32.019424493324344","1179","190","45","63187","Q9H244,O94759,O95838,Q07001,Q99835,P32745,P32297,P41180,P50052,P21731,P43088,P41231,P17787,O75762,P30556,O95477,P47871,P42261,P41594,Q8WXA8,P51681,Q9H3N8,P22888,P34995,P15538,O95264,P43220,P25105,P16473,O15528,Q5XXA6,P30968,P24530,Q16678,P35372,Q02643,Q9UHW9,Q99808,Q9Y5N1,P37288,P30874,P35408,A5X5Y0,P08912,Q14643"
"GO:BP","monoatomic ion homeostasis","GO:0050801","false","5.571547592739459e-32","31.25402415534096","616","190","36","63187","O43613,O94759,O43614,P41595,P30542,Q13698,P41180,Q9HCS2,Q9H2X9,P41231,O75762,P30556,Q13936,P55011,Q13002,P42261,P41594,Q13255,P55017,P51681,Q01118,P22888,Q6W5P4,O15528,Q9NP58,P24530,P16615,Q9UHW9,Q03431,P24557,O14983,Q9UP95,P37288,P25116,P49682,Q14643"
"GO:BP","muscle system process","GO:0003012","false","1.788900853905935e-31","30.747413728630363","429","190","32","63187","Q04844,P11230,P41595,Q07001,P30542,P32297,Q13698,P29275,P21731,P30411,P30559,P17787,P25103,P21452,Q13936,P30926,P07510,Q01118,P25105,P24530,Q9Y5Y9,P02708,P16615,Q9UI33,P29371,P61073,Q14524,Q06432,O14983,P25116,P10253,P30874"
"GO:BP","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","GO:0007187","false","3.4325700717923075e-31","30.46438058840086","56","190","19","63187","P49286,P43119,P41595,P32745,P47898,P48039,P50052,P25021,Q9H3N8,P22888,P16473,P35372,Q03431,P25929,P35346,Q9Y5N1,P30874,P08912,Q13639"
"GO:BP","developmental process","GO:0032502","false","3.451701574835836e-31","30.46196675930808","6453","190","85","63187","P49286,Q9H244,O94759,P11230,P08100,P41595,Q07001,Q99835,P30542,P32745,P32297,Q9UGM1,Q13698,P47898,O15118,P41180,P50052,Q9H2X9,P21731,P32238,Q5NUL3,P30559,Q14831,Q9GZZ6,Q9UBS5,P17787,P30556,O95477,Q13936,Q9UQD0,P55011,Q9HAW9,P42261,P41594,O60931,P29274,Q9BQB6,Q99250,P22888,O94910,O43424,P35610,P16473,Q86W24,O15528,Q9NP58,Q5XXA6,P24530,Q9Y5Y9,Q15392,P02708,Q16678,P16615,Q8WTR4,Q9UPY5,Q9UI33,P35372,Q02643,P61073,Q9UHW9,Q15761,Q03431,P30988,Q99808,Q14524,P25929,P98161,P37058,P37288,Q9H461,P25116,O60353,P10253,P25106,Q9UHM6,Q15858,P30874,P35408,P55085,Q14330,P49682,Q9NRD8,O60241,Q9NYQ7,Q14643"
"GO:BP","inorganic ion homeostasis","GO:0098771","false","3.7678526685406297e-31","30.423906087431916","539","190","34","63187","O43613,O94759,O43614,P41595,P30542,Q13698,P41180,Q9HCS2,Q9H2X9,O75762,P30556,Q13936,P55011,Q13002,P42261,P41594,Q13255,P55017,P51681,Q01118,P22888,Q6W5P4,O15528,Q9NP58,P24530,P16615,Q9UHW9,Q03431,P24557,O14983,Q9UP95,P25116,P49682,Q14643"
"GO:BP","intracellular signaling cassette","GO:0141124","false","9.800494114647384e-31","30.008752027791676","1861","190","51","63187","P49286,Q9H244,O43613,O94759,P47901,P41595,P30542,O00254,P29275,P41180,P50052,Q5NUL3,P30559,P43088,Q9GZZ6,P21462,P30556,Q14833,O95477,Q13936,Q13002,P41594,Q13255,P51681,Q9H3N8,P22888,Q9Y5Y4,O94910,P43220,Q6W5P4,P24530,P41146,Q15392,P16615,P35372,O00574,Q02643,P61073,Q15761,P25024,P30988,Q14416,P37288,P25116,P25106,P35408,P55085,Q14330,P49682,O60241,Q14643"
"GO:BP","intracellular signal transduction","GO:0035556","false","3.002361177963314e-30","29.522537064204258","2668","190","58","63187","P49286,Q9H244,O43613,O94759,P47901,P41595,P30542,O00254,O15118,P29275,P41180,P50052,P30411,Q5NUL3,P30559,P43088,Q9GZZ6,P21462,P30556,Q14833,O95477,Q13936,Q13002,P41594,O60931,Q13255,P51681,Q9H3N8,Q99250,P22888,Q9Y5Y4,O94910,P43220,Q6W5P4,P24530,P41146,Q15392,Q16678,P16615,Q9UI33,P35372,O00574,Q02643,P61073,Q15761,P25024,P30988,Q14416,O14983,P37288,P25116,P25106,P35408,P55085,Q14330,P49682,O60241,Q14643"
"GO:BP","import across plasma membrane","GO:0098739","false","1.0619596386874643e-29","28.973891988931022","201","190","25","63187","O94759,Q13698,P30531,Q9H2X9,Q99624,Q13936,Q9UQD0,P55011,P48048,Q13255,P55017,Q01118,Q99250,Q9Y345,Q9Y5Y9,Q9UPY5,Q9UI33,Q9UHW9,Q9UHI5,P36021,Q14524,Q9NY46,Q9UP95,P13866,Q15858"
"GO:BP","anatomical structure development","GO:0048856","false","1.0878590699069976e-29","28.96342736302576","5899","190","80","63187","P49286,Q9H244,O94759,P11230,P08100,P41595,Q07001,Q99835,P30542,P32745,P32297,Q9UGM1,Q13698,P47898,O15118,P41180,P50052,Q9H2X9,P21731,P32238,P30559,Q14831,Q9GZZ6,P17787,P30556,Q13936,Q9UQD0,P55011,Q9HAW9,P42261,P41594,O60931,P29274,Q9BQB6,Q99250,P22888,O94910,O43424,P16473,O15528,Q9NP58,Q5XXA6,P24530,Q9Y5Y9,Q15392,P02708,Q16678,P16615,Q8WTR4,Q9UPY5,Q9UI33,P35372,Q02643,P61073,Q9UHW9,Q15761,Q03431,P30988,Q99808,Q14524,P25929,P98161,P37058,P37288,Q9H461,P25116,O60353,P10253,P25106,Q9UHM6,Q15858,P30874,P35408,P55085,Q14330,P49682,Q9NRD8,O60241,Q9NYQ7,Q14643"
"GO:BP","positive regulation of biological process","GO:0048518","false","1.2399557491437681e-29","28.906593813422923","6250","190","82","63187","P49286,Q9H244,O43613,P47901,O95838,P41595,Q99835,P30542,Q8TDS4,P32297,Q13698,O00254,P29275,P41180,P50052,P30531,P25021,P21731,Q5NUL3,P30559,P43088,Q9UBS5,P41231,P17787,P25103,P21462,P30556,Q99624,Q14833,P21452,O95477,P47871,P55011,P30926,Q13002,P42261,P41594,O60931,P29274,Q13255,Q9BQB6,P22888,Q9Y5Y4,O94910,O43424,P35610,Q6W5P4,P25105,P04000,P16473,O15528,Q5XXA6,Q9BXA5,P24530,Q16678,P16615,Q8WTR4,P35372,P29371,Q02643,P61073,Q15761,Q03431,O14842,P30988,Q14524,P24557,P98161,Q06432,Q14416,O14983,P35346,P37288,Q9H461,P25116,P25106,P35408,P55085,Q14330,P49682,Q9NRD8,Q14643"
"GO:BP","regulation of hormone levels","GO:0010817","false","1.6336068504053478e-29","28.786852454072662","547","190","33","63187","P49286,P30542,Q8TDS4,O00254,P41180,P49683,P32238,Q5NUL3,Q9UBS5,P25103,P30556,P21452,P35503,Q9HAW9,O60931,P22888,P15538,P43220,O15528,Q5XXA6,P30968,P24530,Q16678,Q02643,Q9UHI5,O14842,P36021,P37058,P35346,P55085,Q9Y6L6,Q9NRD8,Q14643"
"GO:BP","carboxylic acid transport","GO:0046942","true","1.7192649793843595e-29","28.764657183105975","353","190","29","63187","P47901,P30542,P41180,P30531,P30411,Q14831,Q9UBS5,Q99624,P82251,Q07837,P55011,P35503,O60931,Q7L1W4,P29274,Q13255,P22888,Q9Y345,P46721,Q9UPY5,Q15761,Q9UHI5,P36021,Q14416,Q9Y5N1,P37288,Q9Y6L6,Q9NPD5,O94956"
"GO:BP","organic acid transport","GO:0015849","false","1.8680429344826088e-29","28.728613146310103","354","190","29","63187","P47901,P30542,P41180,P30531,P30411,Q14831,Q9UBS5,Q99624,P82251,Q07837,P55011,P35503,O60931,Q7L1W4,P29274,Q13255,P22888,Q9Y345,P46721,Q9UPY5,Q15761,Q9UHI5,P36021,Q14416,Q9Y5N1,P37288,Q9Y6L6,Q9NPD5,O94956"
"GO:BP","monoatomic cation homeostasis","GO:0055080","false","1.939789129037349e-29","28.71224547887031","606","190","34","63187","O43613,O94759,O43614,P41595,P30542,Q13698,P41180,Q9HCS2,Q9H2X9,O75762,P30556,Q13936,P55011,Q13002,P42261,P41594,Q13255,P55017,P51681,Q01118,P22888,Q6W5P4,O15528,Q9NP58,P24530,P16615,Q9UHW9,Q03431,O14983,Q9UP95,P37288,P25116,P49682,Q14643"
"GO:BP","synaptic transmission, cholinergic","GO:0007271","false","4.832894614481383e-29","28.3157926749311","33","190","16","63187","Q15825,Q04844,Q05901,P11230,P32297,P30532,Q9GZZ6,P17787,P25103,P21452,Q15822,P43681,P30926,P07510,P29274,P02708"
"GO:BP","response to organonitrogen compound","GO:0010243","false","7.682839823280725e-29","28.114478221164433","964","190","39","63187","Q9H244,O94759,O95838,P30542,Q13698,O15118,P41180,P50052,P30531,P30559,P41231,P17787,P30556,O95477,P47871,P42261,P41594,P29274,Q8WXA8,Q9BQB6,P22888,P34995,P15538,O95264,P43220,P25105,P16473,Q5XXA6,P30968,P24530,Q16678,P35372,P29371,Q02643,P61073,P30988,Q14416,Q9NRD8,A5X5Y0"
"GO:BP","response to external stimulus","GO:0009605","false","8.735046031956626e-29","28.05873480202941","2723","190","57","63187","P43119,Q9H244,O94759,P08100,P30542,P32745,Q9UGM1,P29275,P41180,P21731,Q5NUL3,P43088,Q9GZZ6,P25103,P21462,O75762,P30556,Q99624,O95477,P47871,P55011,Q13002,P29274,P55017,P51681,Q9BQB6,Q01118,P34995,Q9Y5Y4,O43424,Q6W5P4,P25105,P04000,Q86W24,O15528,Q5XXA6,Q9BXA5,P24530,Q16678,Q9UI33,O00574,P61073,Q15761,P25024,P98161,P37288,P25116,P25106,Q9UHM6,Q15858,P30874,P35408,P55085,Q14330,P49682,Q9NRD8,Q13639"
"GO:BP","response to endogenous stimulus","GO:0009719","false","2.109501746886796e-28","27.675820110640963","1678","190","47","63187","Q9H244,O43613,O94759,P47901,O43614,O95838,P32745,Q13698,O15118,P41180,P50052,P32238,Q5NUL3,P30559,P43088,P41231,P25103,P30556,O95477,P47871,P42261,P41594,Q8WXA8,P55017,P22888,P34995,P15538,O95264,P43220,P25105,P16473,O15528,Q5XXA6,P30968,P24530,Q15392,Q16678,Q9UI33,P35372,Q02643,P61073,P30988,P35346,P37288,P30874,P35408,A5X5Y0"
